Feature,Importance
customerID_7105-BENQF,1.4167417078673307e-05
customerID_2368-GAKKQ,1.4144013927685552e-05
customerID_4549-ZDQYY,1.4126445457440576e-05
customerID_5339-TJFEK,1.4124871039787621e-05
customerID_6242-SGYTS,1.402758770729111e-05
customerID_8417-GSODA,1.4022777233885513e-05
customerID_2533-TIBIX,1.4012522771064362e-05
customerID_1557-EMYVT,1.3993421520070603e-05
customerID_9881-VCZEP,1.3972003340809164e-05
customerID_3963-RYFNS,1.3962210740190421e-05
customerID_1834-ABKHQ,1.3957619254202594e-05
customerID_2446-ZKVAF,1.3924915006580872e-05
customerID_4366-CTOUZ,1.3917505947426018e-05
customerID_0030-FNXPP,1.390207851125273e-05
customerID_1710-RCXUS,1.388480262232578e-05
customerID_8812-ZRHFP,1.3882240264247627e-05
customerID_1017-FBQMM,1.3881384578513405e-05
customerID_6952-OMNWB,1.3868738396111557e-05
customerID_1309-XGFSN,1.3868201998213773e-05
customerID_5537-UXXVS,1.383125532851902e-05
customerID_0603-OLQDC,1.3825683052269115e-05
customerID_8547-NSBBO,1.3792766043682702e-05
customerID_5149-CUZUJ,1.379007132926242e-05
customerID_4159-NAAIX,1.3780406501679267e-05
customerID_8929-KSWIH,1.3776229045413996e-05
customerID_4023-RTIQM,1.3773477896534164e-05
customerID_5533-RJFTJ,1.3760529264865694e-05
customerID_6440-DKQGE,1.3742385389625421e-05
customerID_2330-PQGDQ,1.3725578361646996e-05
customerID_0274-JKUJR,1.372043784984469e-05
customerID_6859-QNXIQ,1.3697658089914202e-05
customerID_2931-XIQBR,1.368144509536088e-05
customerID_3500-NSDOA,1.3670735160900302e-05
customerID_0565-JUPYD,1.3629810765746121e-05
customerID_8319-QBEHW,1.362537618756759e-05
customerID_9374-YOLBJ,1.3620614493622285e-05
customerID_4418-LZMSV,1.360853449069823e-05
customerID_8788-DOXSU,1.3606898369666252e-05
customerID_3011-WQKSZ,1.3559297431573276e-05
customerID_0619-OLYUR,1.354695104562621e-05
customerID_1702-CCFNJ,1.3515779782330214e-05
customerID_1049-FYSYG,1.3513769174421439e-05
customerID_0743-HRVFF,1.3511015570098104e-05
customerID_7219-TLZHO,1.348881839349512e-05
customerID_8070-AAWZP,1.3464256384242223e-05
customerID_7994-XIRTR,1.3423543142416563e-05
customerID_8707-HOEDG,1.3389170369376647e-05
customerID_8065-QBYTO,1.3387541801269213e-05
customerID_1936-CZAKF,1.3337676033189818e-05
customerID_2088-IEBAU,1.3318860088469967e-05
customerID_7883-ROJOC,1.3306914223265564e-05
customerID_0496-AHOOK,1.329480610213783e-05
customerID_0083-PIVIK,1.3294490952396896e-05
customerID_5149-TGWDZ,1.3288906306124186e-05
customerID_7781-EWARA,1.3281771462184811e-05
customerID_0036-IHMOT,1.324594561872342e-05
customerID_2519-TWKFS,1.3203953373337778e-05
customerID_5229-DTFYB,1.3174066046427048e-05
customerID_3354-OADJP,1.3170876771284448e-05
customerID_2969-WGHQO,1.3139103404573394e-05
customerID_4397-FRLTA,1.3138402452666267e-05
customerID_3893-JRNFS,1.3104641658427248e-05
customerID_3566-CAAYU,1.3063504992439467e-05
customerID_7730-CLDSV,1.305373535881179e-05
customerID_4077-HWUYD,1.3030087054692121e-05
customerID_0098-BOWSO,1.3021174910748018e-05
customerID_8815-LMFLX,1.3019935232414305e-05
customerID_8735-IJJEG,1.3019684630488149e-05
customerID_7446-YPODE,1.301824789442743e-05
customerID_9362-MWODR,1.3017558170285953e-05
customerID_0442-ZXKVS,1.3015844354418704e-05
customerID_6734-CKRSM,1.301237768212597e-05
customerID_1530-ZTDOZ,1.3001226299404993e-05
customerID_6614-FHDBO,1.2999156482283518e-05
customerID_4114-QMKVN,1.2995701699344299e-05
customerID_0810-BDHAW,1.2988961387941134e-05
customerID_9554-DFKIC,1.2988676575203792e-05
customerID_0314-TKOSI,1.2986124875346551e-05
customerID_0536-ACXIP,1.2970321381202009e-05
customerID_0487-RPVUM,1.296969817688565e-05
customerID_1810-BOHSY,1.296934217100785e-05
customerID_4908-XAXAY,1.2968725421206654e-05
customerID_2676-SSLTO,1.2964080927778838e-05
customerID_1345-GKDZZ,1.2945955592703981e-05
customerID_6035-RIIOM,1.2941536582087965e-05
customerID_6838-YAUVY,1.2927615166178371e-05
customerID_3865-ZYKAD,1.2907708438852427e-05
customerID_6258-NGCNG,1.2882673084334904e-05
customerID_9134-WYRVP,1.2861422610565794e-05
customerID_7184-LRUUR,1.2817371250297905e-05
customerID_6766-HFKLA,1.281311354000334e-05
customerID_9351-LZYGF,1.278816892086859e-05
customerID_9774-NRNAU,1.2746725501449635e-05
customerID_7869-ZYDST,1.2745012693629782e-05
customerID_3363-DTIVD,1.2731052165129333e-05
customerID_4455-BFSPD,1.2725306941009389e-05
customerID_1110-KYLGQ,1.2723061284896767e-05
customerID_4697-LUPSU,1.2722644440458674e-05
customerID_6303-KFWSL,1.2701065448160311e-05
customerID_0308-GIQJT,1.2698996330903201e-05
customerID_8809-XKHMD,1.2690974711598786e-05
customerID_7602-MVRMB,1.2690474730942629e-05
customerID_0230-UBYPQ,1.2675071317322802e-05
customerID_9758-MFWGD,1.2672597552662443e-05
customerID_9866-OCCKE,1.2668552102765378e-05
customerID_3340-QBBFM,1.265263059648273e-05
customerID_1334-PDUKM,1.2651237226304516e-05
customerID_4049-ZPALD,1.2650017276031848e-05
customerID_8421-WZOOW,1.2638985275462515e-05
customerID_4237-CLSMM,1.2637134304956379e-05
customerID_7688-AWMDX,1.2633896242881287e-05
customerID_1699-UOTXU,1.2628060443477734e-05
customerID_2351-BKRZW,1.2626543788382918e-05
customerID_2087-QAREY,1.2600915495268071e-05
customerID_9330-VOFSZ,1.259259409850403e-05
customerID_5306-BVTKJ,1.2563687988072809e-05
customerID_0961-ZWLVI,1.2562042111570933e-05
customerID_1091-SOZGA,1.2561219400420868e-05
customerID_0377-JBKKT,1.2558603693212884e-05
customerID_9089-UOWJG,1.2552573919607247e-05
customerID_6967-PEJLL,1.255006690042463e-05
customerID_4611-ANLQC,1.2526334897042239e-05
customerID_8405-IGQFX,1.252427309132795e-05
customerID_7945-HLKEA,1.2482358495899216e-05
customerID_1389-WNUIB,1.2480983879102409e-05
customerID_6778-JFCMK,1.2469605347834632e-05
customerID_6023-GSSXW,1.244529539266227e-05
customerID_8017-UVSZU,1.2441038640627265e-05
customerID_0310-VQXAM,1.2430815389376108e-05
customerID_8220-OCUFY,1.2414278831713903e-05
customerID_6439-PKTRR,1.240215144615344e-05
customerID_1755-RMCXH,1.2377816163879666e-05
customerID_1972-XMUWV,1.2375454758443265e-05
customerID_3675-EQOZA,1.2371479844911578e-05
customerID_2256-YLYLP,1.2351104755244065e-05
customerID_6048-UWKAL,1.2333989270487414e-05
customerID_2716-GFZOR,1.2327437982804901e-05
customerID_9194-GFVOI,1.2320840908562803e-05
customerID_0228-MAUWC,1.2320694897085295e-05
customerID_3413-CSSTH,1.2319969552349593e-05
customerID_3537-RYBHH,1.2293595542220123e-05
customerID_8200-KLNYW,1.2259601662159082e-05
customerID_5498-IBWPI,1.2252642630980582e-05
customerID_8024-XNAFQ,1.223174979889463e-05
customerID_6728-CZFEI,1.223075116367808e-05
customerID_8006-PYCSW,1.2218960062863087e-05
customerID_5998-DZLYR,1.2200650789476538e-05
customerID_6897-UUBNU,1.2186453344711253e-05
customerID_8561-NMTBD,1.2178326466927738e-05
customerID_9411-TPQQV,1.2157643976818793e-05
customerID_3926-YZVVX,1.2154409516123007e-05
customerID_4504-YOULA,1.2139910101266705e-05
customerID_5473-KHBPS,1.2138255598845023e-05
customerID_9570-KYEUA,1.2128628373168553e-05
customerID_0607-MVMGC,1.2119749624288518e-05
customerID_5850-BDWCY,1.2100106968069569e-05
customerID_5702-SKUOB,1.2094294124037805e-05
customerID_6999-CHVCF,1.208716870576939e-05
customerID_2363-BJLSL,1.208334957675574e-05
customerID_2229-VWQJH,1.20468066599647e-05
customerID_3442-ZHHCC,1.203751303902945e-05
customerID_4598-ZADCK,1.2030801730097531e-05
customerID_0178-CIIKR,1.201974675021185e-05
customerID_0384-LPITE,1.201794174918705e-05
customerID_2616-UUTFK,1.2016345325541379e-05
customerID_9972-NKTFD,1.2002904840160748e-05
customerID_9798-DRYDS,1.1986302157004285e-05
customerID_1573-LGXBA,1.1959500564317054e-05
customerID_5386-THSLQ,1.1944159841580421e-05
customerID_6040-CGACY,1.1896726881144303e-05
customerID_0620-XEFWH,1.1880715767408295e-05
customerID_3213-VVOLG,1.1865641402829394e-05
customerID_7030-FZTFM,1.1864616920179465e-05
customerID_5448-VWNAM,1.1853012723034535e-05
customerID_3402-XRIUO,1.1844385624940753e-05
customerID_2577-GVSIL,1.1836121350951902e-05
customerID_8646-JCOMS,1.1823814717552632e-05
customerID_5438-QMDDL,1.182247662872535e-05
customerID_7595-EHCDL,1.1805035819014387e-05
customerID_0868-VJRDR,1.179977410904595e-05
customerID_4353-HYOJD,1.173671186505015e-05
customerID_3115-JPJDD,1.1733292341565141e-05
customerID_2197-OMWGI,1.1720904130900081e-05
customerID_9618-LFJRU,1.1717781513746965e-05
customerID_8406-LNMHF,1.1705743814806072e-05
customerID_0487-CRLZF,1.1682207121016753e-05
customerID_8496-DMZUK,1.1675018262092855e-05
customerID_3705-RHRFR,1.1659033956665302e-05
customerID_3470-BTGQO,1.163714794597137e-05
customerID_0248-PGHBZ,1.1625793873088242e-05
customerID_6993-YCOBK,1.162259744185751e-05
customerID_4524-QCSSM,1.1621859711870783e-05
customerID_1730-VFMWO,1.161416356164905e-05
customerID_3417-TSCIC,1.1612028308379287e-05
customerID_8777-MBMTS,1.1604785266802222e-05
customerID_9174-IHETN,1.159445938977532e-05
customerID_3452-FLHYD,1.1571478602832424e-05
customerID_7989-AWGEH,1.1542479660878107e-05
customerID_7398-LXGYX,1.1522001056444072e-05
customerID_1488-SYSFC,1.1520203856051006e-05
customerID_9018-PCIOK,1.150732172202504e-05
customerID_3977-QCRSL,1.1504855015534509e-05
customerID_7299-GNVPL,1.150342762396393e-05
customerID_4304-XUMGI,1.1499716755391412e-05
customerID_8731-WBBMB,1.1495815760464671e-05
customerID_0975-UYDTX,1.1453988542124755e-05
customerID_6586-PSJOX,1.1440980830249828e-05
customerID_6625-IUTTT,1.1438369285296666e-05
customerID_5174-ITUMV,1.1422402793999443e-05
customerID_6447-GORXK,1.1409132425896993e-05
customerID_4926-UMJZD,1.1400305845629375e-05
customerID_1442-OKRJE,1.1368612024346249e-05
customerID_7234-KMNRQ,1.1345866716089456e-05
customerID_3487-EARAT,1.1329620422818973e-05
customerID_1904-WAJAA,1.1319974314741633e-05
customerID_6681-ZSEXG,1.1297942478703566e-05
customerID_3823-KYNQY,1.1294568224561695e-05
customerID_2851-MMUTZ,1.1273404804026935e-05
customerID_1352-VHKAJ,1.1273184055873368e-05
customerID_0983-TATYJ,1.1271392779112384e-05
customerID_4111-BNXIF,1.1266796381318613e-05
customerID_1032-MAELW,1.1261540848379674e-05
customerID_5055-BRMNE,1.1245736060651875e-05
customerID_0679-TDGAK,1.1224004797565997e-05
customerID_3696-XRIEN,1.1223531721243388e-05
customerID_7156-MXBJE,1.1213103873389708e-05
customerID_5447-VYTKW,1.1210533975444564e-05
customerID_8091-TTVAX,1.1206074193659094e-05
customerID_5447-WZAFP,1.1181203960046062e-05
customerID_5555-RNPGT,1.115489504610195e-05
customerID_8400-WZICQ,1.1153416736183329e-05
customerID_3301-VKTGC,1.1152948487263781e-05
customerID_5827-MWCZK,1.1144464875461675e-05
customerID_2580-ASVVY,1.1105434884083153e-05
customerID_2294-SALNE,1.109632520761888e-05
customerID_9101-NTIXF,1.1093133703569794e-05
customerID_7138-GIRSH,1.106527561984063e-05
customerID_8149-RSOUN,1.1051751993989517e-05
customerID_2361-FJWNO,1.1002007252992172e-05
customerID_7710-JSYOA,1.097380070808701e-05
customerID_8672-OAUPW,1.0928599995920051e-05
customerID_9391-YZEJW,1.092792525004298e-05
customerID_5724-BIDBU,1.0919721406763857e-05
customerID_8097-OMULG,1.0903904052555123e-05
customerID_5514-YQENT,1.0896995120175343e-05
customerID_7607-QKKTJ,1.0896836706458337e-05
customerID_9364-YKUVW,1.0893906046106857e-05
customerID_4906-ZHGPK,1.0887175078183355e-05
customerID_8735-DCXNF,1.086796088310606e-05
customerID_3327-YBAKM,1.0867674910982381e-05
customerID_8208-EUMTE,1.0866106729036783e-05
customerID_9555-SAHUZ,1.0864513472858179e-05
customerID_3648-GZPHF,1.081418135174062e-05
customerID_8348-JLBUG,1.080880151144898e-05
customerID_0017-DINOC,1.0802732541418706e-05
customerID_4199-QHJNM,1.0802606591393327e-05
customerID_4283-IVYCI,1.0781526917941426e-05
customerID_2984-TBYKU,1.0780960953662562e-05
customerID_8350-NYMVI,1.077145683129428e-05
customerID_5808-TOTXO,1.075673066053141e-05
customerID_8865-TNMNX,1.0748586498212956e-05
customerID_9746-YKGXB,1.0743419358845191e-05
customerID_2023-VQFDL,1.0734312812261799e-05
customerID_2928-HLDBA,1.0729155314465606e-05
customerID_7432-FFVAR,1.0725224512115521e-05
customerID_5939-XAIXZ,1.0724560750596636e-05
customerID_7787-BNTZM,1.0699368306974652e-05
customerID_1536-YHDOE,1.0697450076869297e-05
customerID_7989-VCQOH,1.0694822936902531e-05
customerID_6941-KXRRV,1.0692696936242375e-05
customerID_5985-TBABQ,1.0691863066840426e-05
customerID_4091-TVOCN,1.0684011526462766e-05
customerID_8591-TKMZH,1.0651266961105049e-05
customerID_0134-XWXCE,1.0644596499736432e-05
customerID_6339-TBELP,1.0622588172496657e-05
customerID_5196-WPYOW,1.0620357240153373e-05
customerID_6505-OZNPG,1.0592944194743012e-05
customerID_5032-USPKF,1.0584990509864575e-05
customerID_2710-WYVXG,1.058286814622282e-05
customerID_6937-GCDGQ,1.0582625754330374e-05
customerID_6933-VLYFX,1.0567532198933602e-05
customerID_7049-GKVZY,1.0563279138935941e-05
customerID_2576-HXMPA,1.055869324088064e-05
customerID_2277-AXSDC,1.0547680704976363e-05
customerID_2267-FPIMA,1.0537817474358128e-05
customerID_1402-PTHGN,1.0517317451734705e-05
customerID_3740-RLMVT,1.0499797136424347e-05
customerID_0816-TSPHQ,1.0480653254576602e-05
customerID_7968-QUXNS,1.046069070230548e-05
customerID_3800-LYTRK,1.0433736311791132e-05
customerID_8189-DUKMV,1.0415316277233052e-05
customerID_5566-SOEZD,1.0409140957517797e-05
customerID_4316-XCSLJ,1.0407749907167653e-05
customerID_8213-TAZPM,1.033657049130207e-05
customerID_4627-MIHJH,1.031967944432096e-05
customerID_4860-YZGZM,1.0303601143439497e-05
customerID_7746-AWNQW,1.0303512969165984e-05
customerID_2073-QBVBI,1.0295084159750802e-05
customerID_8165-CBKXO,1.0266177403600917e-05
customerID_9522-ZSINC,1.025555507875149e-05
customerID_2640-LYMOV,1.024371895046319e-05
customerID_7025-WCBNE,1.0237210223633401e-05
customerID_0454-OKRCT,1.021226891009973e-05
customerID_6840-RESVB,1.019526543888031e-05
customerID_1960-UOTYM,1.018900312878809e-05
customerID_7964-YESJC,1.0086629718046127e-05
customerID_2499-AJYUA,1.007857087887141e-05
customerID_6904-JLBGY,1.0063131387935459e-05
customerID_2091-GPPIQ,1.005810825942883e-05
customerID_2108-GLPQB,1.0023738139756271e-05
customerID_3251-YMVWZ,1.0014898603893528e-05
customerID_6394-HHHZM,9.994636823869015e-06
customerID_3850-OKINF,9.994316040906156e-06
customerID_8996-ZROXE,9.984745797005996e-06
customerID_2790-XUYMV,9.97510540398494e-06
customerID_8263-OKETD,9.961180782426804e-06
customerID_8769-KKTPH,9.955354164695332e-06
customerID_7356-AYNJP,9.952636970473476e-06
customerID_5756-JYOJT,9.921173892324763e-06
customerID_6435-VWCCY,9.918465775389955e-06
customerID_0657-DOGUM,9.9151333505338e-06
customerID_1247-QBVSH,9.902557915260785e-06
customerID_0674-GCDXG,9.88279192266723e-06
customerID_8722-PRFDV,9.867094168562786e-06
customerID_6369-MCAKO,9.864828008215345e-06
customerID_1576-PFZIW,9.864518240392471e-06
customerID_1162-ECVII,9.863415687055514e-06
customerID_4000-VGMQP,9.850708218654754e-06
customerID_7382-DFJTU,9.844894216240449e-06
customerID_1696-MZVAU,9.831974660338323e-06
customerID_2371-JUNGC,9.831703538824828e-06
customerID_2796-UUZZO,9.82242091649595e-06
customerID_6900-RBKER,9.806301470786962e-06
customerID_1320-GVNHT,9.802279921150982e-06
customerID_9972-VAFJJ,9.799276986133308e-06
customerID_6691-CCIHA,9.773559117337948e-06
customerID_1950-KSVVJ,9.773287349700955e-06
customerID_8760-ZRHKE,9.742309094634517e-06
customerID_4694-PHWFW,9.72346699527871e-06
customerID_6950-TWMYB,9.717652250985939e-06
customerID_6322-HRPFA,9.712310291335694e-06
customerID_1150-FTQGN,9.707994622470611e-06
customerID_2233-TXSIU,9.68499614603859e-06
customerID_9861-PDSZP,9.652805835534116e-06
customerID_0303-UNCIP,9.641156813817827e-06
customerID_6972-SNKKW,9.634834730521064e-06
customerID_9762-YAQAA,9.632056266577269e-06
customerID_5278-PNYOX,9.626325214535815e-06
customerID_0373-AIVNJ,9.625109926346438e-06
customerID_0383-CLDDA,9.614947597527882e-06
customerID_4626-OZDTJ,9.600368706508077e-06
customerID_2259-OUUSZ,9.559850359904226e-06
customerID_1840-BIUOG,9.551138984681244e-06
customerID_4825-XJGDM,9.545434064982724e-06
customerID_0221-NAUXK,9.541551666533466e-06
customerID_0048-LUMLS,9.496638731362604e-06
customerID_6257-DTAYD,9.496154591956244e-06
customerID_7663-CUXZB,9.47230463089779e-06
customerID_3657-COGMW,9.46714733421119e-06
customerID_5256-SKJGO,9.45682955130315e-06
customerID_9931-DCEZH,9.456473650023564e-06
customerID_6727-IOTLZ,9.454963325930854e-06
customerID_8823-RLPWL,9.440325322522008e-06
customerID_0017-IUDMW,9.433504120573944e-06
customerID_3363-EWLGO,9.430713666592949e-06
customerID_9297-FVVDH,9.39786944400975e-06
customerID_5269-NRGDP,9.39737872862214e-06
customerID_7233-IOQNP,9.392218413534672e-06
customerID_3612-YUNGG,9.376097162301474e-06
customerID_5151-HQRDG,9.375018040509303e-06
customerID_9560-BBZXK,9.370831179613955e-06
customerID_0254-WWRKD,9.315952980272301e-06
customerID_8050-WYBND,9.304970433630104e-06
customerID_7359-WWYJV,9.26995078590332e-06
customerID_1325-USMEC,9.267877559045892e-06
customerID_1043-UXOVO,9.267406427270322e-06
customerID_5832-TRLPB,9.250682158299513e-06
customerID_9046-DQMTP,9.23194142989908e-06
customerID_5762-TJXGK,9.231642402379415e-06
customerID_5061-PBXFW,9.223298354631433e-06
customerID_3244-CQPHU,9.216877121649752e-06
customerID_6094-ZIVKX,9.20404848628499e-06
customerID_6408-OTUBZ,9.192472498301952e-06
customerID_2388-LAESQ,9.179482815258944e-06
customerID_1679-JRFBR,9.171344395553573e-06
customerID_9027-YFHQJ,9.129914729821889e-06
customerID_2673-CXQEU,9.098224330844031e-06
customerID_3086-RUCRN,9.092255729720932e-06
customerID_2272-JKMSI,9.084055588119555e-06
customerID_1813-JYWTO,9.06277843718755e-06
customerID_0056-EPFBG,9.055185672956131e-06
customerID_6176-YJWAS,9.041221917498789e-06
customerID_0757-WCUUZ,9.015165441984135e-06
customerID_1525-LNLOJ,8.994559924051925e-06
customerID_5294-IMHHT,8.99051609893412e-06
customerID_4429-WYGFR,8.98635199195938e-06
customerID_8480-PPONV,8.982300247212034e-06
customerID_5131-PONJI,8.962805751551279e-06
customerID_7765-LWVVH,8.960326427553113e-06
customerID_6827-IEAUQ,8.9359703590697e-06
customerID_0121-SNYRK,8.92415236290226e-06
customerID_2904-GGUAZ,8.909396602276642e-06
customerID_3750-YHRYO,8.899910856211605e-06
customerID_5125-CNDSP,8.887661097618651e-06
customerID_1480-BKXGA,8.882738143285961e-06
customerID_8851-RAGOV,8.87659840077893e-06
customerID_6242-FEGFD,8.872000205836839e-06
customerID_6061-GWWAV,8.86506543424827e-06
customerID_8468-FZTOE,8.855153595561163e-06
customerID_8466-PZBLH,8.853969578817622e-06
customerID_9467-ROOLM,8.817838827572036e-06
customerID_6878-GGDWG,8.814804222760734e-06
customerID_7228-PAQPD,8.79398130428523e-06
customerID_9691-HKOVS,8.79377389958195e-06
customerID_4086-ATNFV,8.792953771004896e-06
customerID_2911-IJORQ,8.779867050216823e-06
customerID_9367-OIUXP,8.766210952997831e-06
customerID_4472-VESGY,8.764443558716266e-06
customerID_9143-CANJF,8.75995617128856e-06
customerID_9385-EHGDO,8.73270490717662e-06
customerID_2364-UFROM,8.727278640644625e-06
customerID_7471-MQPOS,8.722232370345905e-06
customerID_0191-EQUUH,8.696949388743928e-06
customerID_8232-CTLKO,8.684353813664605e-06
customerID_9079-LWTFD,8.677756180929634e-06
customerID_3059-NGMXB,8.673732846549461e-06
customerID_4903-CNOZC,8.672962138617957e-06
customerID_8659-HDIYE,8.66993308451502e-06
customerID_6993-YGFJV,8.664946118202223e-06
customerID_8871-JLMHM,8.638222867082942e-06
customerID_2868-LLSKM,8.63323759354994e-06
customerID_7217-JYHOQ,8.630102468550393e-06
customerID_8883-GRDWQ,8.611333494270364e-06
customerID_7452-FOLON,8.591896466598281e-06
customerID_1407-DIGZV,8.591284016725534e-06
customerID_4526-RMTLL,8.58078183108377e-06
customerID_1090-PYKCI,8.579016366468099e-06
customerID_3214-IYUUQ,8.575183273806569e-06
customerID_8265-HKSOW,8.574917381664674e-06
customerID_1752-OZXFY,8.573024769546959e-06
customerID_1179-INLAT,8.570786299134374e-06
customerID_9405-GPBBG,8.569639046495407e-06
customerID_8309-PPCED,8.569352374244814e-06
customerID_0394-YONDK,8.563327150578913e-06
customerID_9777-IQHWP,8.55964022187855e-06
customerID_0463-WZZKO,8.55818458721415e-06
customerID_9060-HJJRW,8.53161148614922e-06
customerID_3039-MJSLN,8.507412437116216e-06
customerID_1051-EQPZR,8.49133736713865e-06
customerID_7663-YJHSN,8.490868110652436e-06
customerID_4451-RWASJ,8.487188401790896e-06
customerID_1303-SRDOK,8.478903288109495e-06
customerID_8474-UMLNT,8.473164247907811e-06
customerID_5857-XRECV,8.46823774399323e-06
customerID_0401-WDBXM,8.447513919002107e-06
customerID_3195-TQDZX,8.44141615253305e-06
customerID_8741-LQOBK,8.434398125922515e-06
customerID_2391-IPLOP,8.432090213002434e-06
customerID_7576-ASEJU,8.408568643895543e-06
customerID_6082-GLJIX,8.393758930106399e-06
customerID_5356-KZCKT,8.384548889628476e-06
customerID_1599-MMYRQ,8.374691147474577e-06
customerID_9495-REDIY,8.365761909805263e-06
customerID_0323-XWWTN,8.364159972467598e-06
customerID_5186-EJEGL,8.336406344404779e-06
customerID_0739-UUAJR,8.328400913119113e-06
customerID_4682-BLBUC,8.320936510929544e-06
customerID_9610-WCESF,8.304193904833073e-06
customerID_4565-EVZMJ,8.29984621351913e-06
customerID_0979-MOZQI,8.293389266637523e-06
customerID_2450-ZKEED,8.250798775139769e-06
customerID_9294-TDIPC,8.242495359923394e-06
customerID_5396-IZEPB,8.234119773586805e-06
customerID_5986-WWXDV,8.231071875040097e-06
customerID_4730-AWNAU,8.230842212164161e-06
customerID_8467-WYNSR,8.229033974906468e-06
customerID_1282-IHQAC,8.224886775994416e-06
customerID_5025-GOOKI,8.210484983848728e-06
customerID_3642-GKTCT,8.207770135901475e-06
customerID_2475-MROZF,8.18480412263871e-06
customerID_1642-HMARX,8.180475600480902e-06
customerID_4365-MSDYN,8.161501744636436e-06
customerID_0104-PPXDV,8.161349438606352e-06
customerID_4043-MKDTV,8.149242581606947e-06
customerID_6726-NNFWD,8.138418411596076e-06
customerID_8756-RDDLT,8.121856430582332e-06
customerID_0014-BMAQU,8.11832978580276e-06
customerID_8169-SAEJD,8.088412279137285e-06
customerID_9512-PHSMG,8.063447569326809e-06
customerID_6663-JOCQO,8.062716038643993e-06
customerID_4367-NUYAO,8.06066057246255e-06
customerID_8608-OZTLB,8.043908354146345e-06
customerID_2498-XLDZR,8.033341850445825e-06
customerID_5317-FLPJF,8.025624006268016e-06
customerID_9770-LXDBK,8.01634905972453e-06
customerID_3896-RCYYE,8.0110539936353e-06
customerID_4922-CVPDX,8.004973452016337e-06
customerID_5681-LLOEI,8.003541988640094e-06
customerID_3658-QQJYD,7.999263859130169e-06
customerID_6377-KSLXC,7.998467129154899e-06
customerID_8663-UPDGF,7.990268094425914e-06
customerID_8819-ZBYNA,7.981644876749335e-06
customerID_2589-AYCRP,7.980260303420195e-06
customerID_6922-NCEDI,7.97022164763666e-06
customerID_9391-TTOYH,7.963363976158108e-06
customerID_6434-TTGJP,7.961323260628644e-06
customerID_5172-RKOCB,7.948503713722489e-06
customerID_4332-MUOEZ,7.94689394964349e-06
customerID_1666-JZPZT,7.942323486741147e-06
customerID_4277-UDIEF,7.940247317087105e-06
customerID_7639-LIAYI,7.930175070273418e-06
customerID_8909-BOLNL,7.927858098903286e-06
customerID_5913-INRQV,7.91586575930354e-06
customerID_5110-CHOPY,7.907773032688066e-06
customerID_1137-DGOWI,7.895039782131146e-06
customerID_5149-QYTTU,7.874092376082755e-06
customerID_2516-XSJKX,7.864698032559906e-06
customerID_9367-TCUYN,7.858760643118334e-06
customerID_0285-INHLN,7.848020210323127e-06
customerID_6516-NKQBO,7.822270917575394e-06
customerID_7029-IJEJK,7.791836150367609e-06
customerID_8670-ERCJH,7.779721070331177e-06
customerID_5173-ZXXXL,7.77027048914782e-06
customerID_8565-WUXZU,7.767042102000853e-06
customerID_5640-CAXOA,7.766941631675231e-06
customerID_0214-JHPFW,7.766286238502522e-06
customerID_3115-CZMZD,7.762325819262532e-06
customerID_5366-OBVMR,7.762048397812684e-06
customerID_4558-CGYCZ,7.754367663901276e-06
customerID_8746-OQQRW,7.724985664565078e-06
customerID_0224-NIJLP,7.721466793805623e-06
customerID_6371-NZYEG,7.720379991822525e-06
customerID_5245-VDBUR,7.69620742707067e-06
customerID_3137-NYQQI,7.686168565031087e-06
customerID_3021-VLNRJ,7.68155174684182e-06
customerID_2791-SFVEW,7.671922959529799e-06
customerID_4334-HOWRP,7.670274690038552e-06
customerID_4654-GGUII,7.653411842451241e-06
customerID_4717-GHADL,7.652910502996579e-06
customerID_7473-ZBDSN,7.64823737711294e-06
customerID_0906-QVPMS,7.643517909511953e-06
customerID_4227-OJHAL,7.639275974553117e-06
customerID_3733-UOCWF,7.633786530655594e-06
customerID_9586-JGQKH,7.633351379344527e-06
customerID_1735-XMJVH,7.630395036926647e-06
customerID_3884-UEBXB,7.617130697317676e-06
customerID_1852-XEMDW,7.606693590232779e-06
customerID_0654-PQKDW,7.60040485903999e-06
customerID_9700-ZCLOT,7.5991887539605965e-06
customerID_7940-UQQUG,7.58598314430783e-06
customerID_7771-CFQRQ,7.562018209373177e-06
customerID_9298-WGMRW,7.559904623296283e-06
customerID_2205-LPVGL,7.5543547688998584e-06
customerID_7134-HBPBS,7.514264250605506e-06
customerID_7157-SMCFK,7.513923829318095e-06
customerID_9763-GRSKD,7.508890918881413e-06
customerID_2541-YGPKE,7.501496185812929e-06
customerID_8571-ZCMCX,7.487708626829774e-06
customerID_8822-KNBHV,7.468627760148426e-06
customerID_1937-OTUKY,7.454705343556216e-06
customerID_5297-MDOIR,7.450031355065009e-06
customerID_8630-QSGXK,7.442141881079406e-06
customerID_1036-GUDCL,7.441905257237174e-06
customerID_9386-LDCZR,7.425518578158116e-06
customerID_4369-NYSCF,7.422428947001048e-06
customerID_6661-EIPZC,7.4180234953416424e-06
customerID_5837-LXSDN,7.408412362611895e-06
customerID_5753-QQWPW,7.4057514620856916e-06
customerID_8738-JOKAR,7.401988813391325e-06
customerID_3258-SYSWS,7.4006152743418515e-06
customerID_1142-IHLOO,7.381522981028401e-06
